"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1901568","fatty acid derivative metabolic process","12/1189","79/18805",0.151898734177215,2.40240176299624,3.24508355014335,0.00386937360336912,0.0235725222732016,0.0168895345045065,"2180/22949/38/3248/11001/1579/4051/123876/51703/10998/2181/3158",12
"GO:0060537","muscle tissue development","43/1189","446/18805",0.0964125560538117,1.52484282303779,2.91430216552238,0.00389166207510233,0.0236829488848474,0.0169686543392866,"3084/148/3479/7763/8854/2355/5530/4086/25976/8531/8736/54583/861/1827/10611/5292/4853/2022/5950/11214/23764/10848/8470/2627/5318/3688/6840/3398/57486/4088/5629/6497/1655/7422/30001/90/387/8837/5465/5562/7049/4204/2260",43
"GO:0006817","phosphate ion transport","6/1189","25/18805",0.24,3.79579478553406,3.6340416348362,0.00394584919938762,0.0238849807920379,0.0171134086777472,"6574/1051/2542/56172/1408/2260",6
"GO:0009220","pyrimidine ribonucleotide biosynthetic process","6/1189","25/18805",0.24,3.79579478553406,3.6340416348362,0.00394584919938762,0.0238849807920379,0.0171134086777472,"1723/1503/7378/151531/51727/7372",6
"GO:0010878","cholesterol storage","6/1189","25/18805",0.24,3.79579478553406,3.6340416348362,0.00394584919938762,0.0238849807920379,0.0171134086777472,"1066/19/5467/949/4864/5465",6
"GO:0042537","benzene-containing compound metabolic process","6/1189","25/18805",0.24,3.79579478553406,3.6340416348362,0.00394584919938762,0.0238849807920379,0.0171134086777472,"1571/6999/8942/8564/56267/23498",6
"GO:1903579","negative regulation of ATP metabolic process","6/1189","25/18805",0.24,3.79579478553406,3.6340416348362,0.00394584919938762,0.0238849807920379,0.0171134086777472,"2203/6774/8870/5207/55022/5465",6
"GO:0042573","retinoic acid metabolic process","7/1189","33/18805",0.212121212121212,3.35486912862859,3.51747379972609,0.00396874823057761,0.023998063158328,0.0171944313407093,"1576/125/1558/83875/1577/8854/124",7
"GO:0032943","mononuclear cell proliferation","32/1189","308/18805",0.103896103896104,1.6432012058589,2.95688175588725,0.00397520926367687,0.0240116143421671,0.0172041406617728,"1401/6385/5320/3479/57630/2355/1503/7133/5530/3572/8740/896/4067/598/1026/6480/3133/1051/64332/5130/383/4478/23240/6655/80381/3717/80762/3280/975/972/2534/8660",32
"GO:0001704","formation of primary germ layer","17/1189","132/18805",0.128787878787879,2.03688482809593,3.10579534427899,0.00400967659237442,0.0241941249317184,0.0173349081233087,"1843/2114/5460/4086/3693/1969/2821/3679/2627/1284/3688/9646/5604/4088/4627/90/2260",17
"GO:0045824","negative regulation of innate immune response","14/1189","100/18805",0.14,2.21421362489487,3.16285034670332,0.0040701965593221,0.0245332822272699,0.017577911768794,"710/2/5292/54625/3133/23220/84640/5272/5771/3106/383/1398/5817/51441",14
"GO:0031400","negative regulation of protein modification process","33/1189","321/18805",0.102803738317757,1.62592455766646,2.9385895180091,0.00410132712896365,0.0246790912917111,0.0176823828642673,"5581/1843/10221/7498/4067/23624/135112/1026/51422/54625/8613/5167/10129/54206/10114/5771/2729/11261/153090/56288/1981/5583/55022/51085/493/10527/5770/5062/54765/7375/5562/2534/5728",33
"GO:0070613","regulation of protein processing","10/1189","60/18805",0.166666666666667,2.63596860106532,3.29738960598768,0.00410306157503668,0.0246790912917111,0.0176823828642673,"5054/7057/2161/302/861/3249/1361/4627/2934/4193",10
"GO:0001894","tissue homeostasis","29/1189","272/18805",0.106617647058824,1.68624461979914,2.961780977527,0.00411921959114275,0.0247240078835467,0.0177145652637085,"57817/6505/4781/216/2131/84879/2355/4155/1956/5950/54206/9839/9076/64332/9079/3688/56172/50848/5166/7879/7082/64081/7414/7422/331/128866/60/51599/9696",29
"GO:0060249","anatomical structure homeostasis","29/1189","272/18805",0.106617647058824,1.68624461979914,2.961780977527,0.00411921959114275,0.0247240078835467,0.0177145652637085,"57817/6505/4781/216/2131/84879/2355/4155/1956/5950/54206/9839/9076/64332/9079/3688/56172/50848/5166/7879/7082/64081/7414/7422/331/128866/60/51599/9696",29
"GO:0007229","integrin-mediated signaling pathway","15/1189","111/18805",0.135135135135135,2.13727183870161,3.12202986516503,0.004227188593749,0.025345314118474,0.0181597264972435,"3693/7076/8613/3672/7006/3679/4811/3688/9564/8829/27329/83605/667/4627/199920",15
"GO:0009060","aerobic respiration","23/1189","201/18805",0.114427860696517,1.80976948729858,2.99860091552011,0.00426004766893569,0.0253585806407262,0.0181692318604259,"8801/4539/3418/27089/4535/48/4540/400916/847/4537/4508/3091/23530/6390/50/51085/4519/1352/4512/4538/387/23786/4726",23
"GO:0001558","regulation of cell growth","40/1189","410/18805",0.0975609756097561,1.5430060103797,2.88807898705733,0.0042846901762016,0.0253585806407262,0.0181692318604259,"3084/2203/3273/3479/8835/3487/84879/23499/6446/1956/22902/1026/23327/91/60676/5167/5467/7494/3249/10110/9564/8829/7003/1398/2147/54825/23191/9962/1981/64769/6595/4088/3484/7422/1785/5465/4204/185/3490/57154",40
"GO:0060421","positive regulation of heart growth","8/1189","42/18805",0.19047619047619,3.01253554407465,3.39218448134868,0.00428774853414782,0.0253585806407262,0.0181692318604259,"3084/3479/5292/2627/32/5629/7049/2260",8
"GO:0006692","prostanoid metabolic process","9/1189","51/18805",0.176470588235294,2.79102557759858,3.32737935762158,0.00428982614723071,0.0253585806407262,0.0181692318604259,"22949/7132/3248/2938/1646/50640/1645/8824/972",9
"GO:0010612","regulation of cardiac muscle adaptation","5/1189","18/18805",0.277777777777778,4.39328100177554,3.74187915915197,0.00429179493093485,0.0253585806407262,0.0181692318604259,"5530/2308/32/4088/493",5
"GO:0010633","negative regulation of epithelial cell migration","5/1189","18/18805",0.277777777777778,4.39328100177554,3.74187915915197,0.00429179493093485,0.0253585806407262,0.0181692318604259,"4163/153090/51466/5793/5728",5
"GO:0030299","intestinal cholesterol absorption","5/1189","18/18805",0.277777777777778,4.39328100177554,3.74187915915197,0.00429179493093485,0.0253585806407262,0.0181692318604259,"1582/3949/1645/4864/10162",5
"GO:0033865","nucleoside bisphosphate metabolic process","5/1189","18/18805",0.277777777777778,4.39328100177554,3.74187915915197,0.00429179493093485,0.0253585806407262,0.0181692318604259,"9060/8460/8459/6822/5167",5
"GO:0033875","ribonucleoside bisphosphate metabolic process","5/1189","18/18805",0.277777777777778,4.39328100177554,3.74187915915197,0.00429179493093485,0.0253585806407262,0.0181692318604259,"9060/8460/8459/6822/5167",5
"GO:0034032","purine nucleoside bisphosphate metabolic process","5/1189","18/18805",0.277777777777778,4.39328100177554,3.74187915915197,0.00429179493093485,0.0253585806407262,0.0181692318604259,"9060/8460/8459/6822/5167",5
"GO:0034112","positive regulation of homotypic cell-cell adhesion","5/1189","18/18805",0.277777777777778,4.39328100177554,3.74187915915197,0.00429179493093485,0.0253585806407262,0.0181692318604259,"3572/3570/3716/50848/3717",5
"GO:0034384","high-density lipoprotein particle clearance","5/1189","18/18805",0.277777777777778,4.39328100177554,3.74187915915197,0.00429179493093485,0.0253585806407262,0.0181692318604259,"345/3949/9388/2822/949",5
"GO:0071391","cellular response to estrogen stimulus","5/1189","18/18805",0.277777777777778,4.39328100177554,3.74187915915197,0.00429179493093485,0.0253585806407262,0.0181692318604259,"2099/367/5272/4193/23558",5
"GO:1903242","regulation of cardiac muscle hypertrophy in response to stress","5/1189","18/18805",0.277777777777778,4.39328100177554,3.74187915915197,0.00429179493093485,0.0253585806407262,0.0181692318604259,"5530/2308/32/4088/493",5
"GO:0007586","digestion","18/1189","144/18805",0.125,1.97697645079899,3.05745647240972,0.00430890958798601,0.0254069383996274,0.018203879830128,"57817/10891/1582/3949/5530/6446/1646/5950/7430/1645/949/48/50848/2035/7357/64081/4864/10162",18
"GO:0033673","negative regulation of kinase activity","18/1189","144/18805",0.125,1.97697645079899,3.05745647240972,0.00430890958798601,0.0254069383996274,0.018203879830128,"1843/2646/10221/4067/23624/1026/51422/54206/10114/11261/90007/153090/5583/10527/5770/5062/5728/8660",18
"GO:0048659","smooth muscle cell proliferation","21/1189","178/18805",0.117977528089888,1.86591035805747,3.01560098398166,0.00431344630057226,0.0254073596793542,0.0182041816738764,"10891/3479/4217/10221/7057/2081/3248/1956/1026/3162/4921/3570/5467/7494/6934/3398/3717/3725/10672/4193/5728",21
"GO:0031346","positive regulation of cell projection organization","36/1189","360/18805",0.1,1.58158116063919,2.89457394246068,0.00440458468867651,0.0259173597503302,0.018569592880035,"23499/57118/4086/4067/22902/57451/4921/23316/23242/7074/10178/8829/153090/5216/5604/23654/23191/22906/51762/64787/9863/10458/7422/5906/8100/5649/8428/8837/23064/2534/5879/8874/57154/9696/10163/2260",36
"GO:0034446","substrate adhesion-dependent cell spreading","14/1189","101/18805",0.138613861386139,2.19229071771769,3.12131788323896,0.00445733659331426,0.0261736276738474,0.018753206915329,"2266/2243/2244/6480/59277/80005/5318/8829/1398/55742/1942/387/5879/8874",14
"GO:0048661","positive regulation of smooth muscle cell proliferation","14/1189","101/18805",0.138613861386139,2.19229071771769,3.12131788323896,0.00445733659331426,0.0261736276738474,0.018753206915329,"3479/4217/7057/2081/3248/1956/3162/4921/3570/7494/3398/3717/3725/4193",14
"GO:0042063","gliogenesis","35/1189","348/18805",0.100574712643678,1.59067070753942,2.88946140258301,0.00451550016771254,0.0264878308807055,0.0189783311443849,"4781/3949/1840/6774/7133/3572/5787/1191/712/1956/4067/3459/8613/7074/9334/9839/57211/728/351/25777/22800/3398/2147/153090/5604/56288/5583/2908/6497/3280/8891/5649/387/5728/4204",35
"GO:0007369","gastrulation","23/1189","202/18805",0.113861386138614,1.80081023241096,2.97287194906262,0.00452823367774213,0.0265351695431027,0.0190122489391244,"2131/1843/2114/3557/5460/4086/3693/4155/8613/7358/1969/2821/3679/2627/1284/3688/9646/90102/5604/4088/4627/90/2260",23
"GO:0032963","collagen metabolic process","15/1189","112/18805",0.133928571428571,2.11818905442749,3.08352265001391,0.00460315346746445,0.0269464436521324,0.0193069237378057,"54463/2355/1514/861/4921/3570/2022/5467/3688/1508/9697/2147/3091/5184/22878",15
"GO:0002363","alpha-beta T cell lineage commitment","7/1189","34/18805",0.205882352941176,3.25619650719834,3.42085821279441,0.0047298954366281,0.0276031846506809,0.0197774737123461,"6774/1514/3572/3570/3716/6778/387",7
"GO:0006221","pyrimidine nucleotide biosynthetic process","7/1189","34/18805",0.205882352941176,3.25619650719834,3.42085821279441,0.0047298954366281,0.0276031846506809,0.0197774737123461,"1723/1503/6470/7378/151531/51727/7372",7
"GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","7/1189","34/18805",0.205882352941176,3.25619650719834,3.42085821279441,0.0047298954366281,0.0276031846506809,0.0197774737123461,"598/7494/351/5771/2907/7009/5770",7
"GO:0042440","pigment metabolic process","12/1189","81/18805",0.148148148148148,2.34308320094695,3.14708525389998,0.00476088633613807,0.0277271681193711,0.0198663069329987,"3263/211/3162/9839/259/3163/645/1652/10857/1352/11309/1244",12
"GO:0045921","positive regulation of exocytosis","12/1189","81/18805",0.148148148148148,2.34308320094695,3.14708525389998,0.00476088633613807,0.0277271681193711,0.0198663069329987,"6385/3566/2266/2243/2244/5873/302/5868/7879/6382/9501/9846",12
"GO:0042987","amyloid precursor protein catabolic process","11/1189","71/18805",0.154929577464789,2.450337009441,3.18086504428245,0.00477356946020965,0.0277442392529039,0.0198785382714822,"3479/8728/1191/4067/3459/1718/2319/351/54103/1942/8301",11
"GO:0043406","positive regulation of MAP kinase activity","11/1189","71/18805",0.154929577464789,2.450337009441,3.18086504428245,0.00477356946020965,0.0277442392529039,0.0198785382714822,"2690/4217/7057/2081/2321/7164/3643/10178/153090/5770/2260",11
"GO:0051894","positive regulation of focal adhesion assembly","6/1189","26/18805",0.230769230769231,3.64980267839814,3.51258122373228,0.00485955439504569,0.028157703164776,0.020174782047392,"6385/3273/8829/4088/7422/5879",6
"GO:0090023","positive regulation of neutrophil chemotaxis","6/1189","26/18805",0.230769230769231,3.64980267839814,3.51258122373228,0.00485955439504569,0.028157703164776,0.020174782047392,"3929/57118/23604/728/972/5879",6
"GO:1901658","glycosyl compound catabolic process","6/1189","26/18805",0.230769230769231,3.64980267839814,3.51258122373228,0.00485955439504569,0.028157703164776,0.020174782047392,"9615/7498/51733/7378/1806/151531",6
"GO:0050773","regulation of dendrite development","14/1189","102/18805",0.137254901960784,2.17079767146556,3.08026936607714,0.00487375453456695,0.0282112546304028,0.0202131512688095,"84879/23043/5530/57118/4086/23316/23327/23242/7074/1398/153090/23191/10458/5649",14
"GO:0048738","cardiac muscle tissue development","27/1189","251/18805",0.107569721115538,1.70130244371547,2.90593459060739,0.00488699469197992,0.0282591461355343,0.0202474651712005,"3084/148/3479/8854/4086/54583/861/10611/5292/4853/2022/5950/11214/10848/8470/2627/5318/3688/3398/5629/6497/7422/90/5465/7049/4204/2260",27
"GO:0009299","mRNA transcription","9/1189","52/18805",0.173076923076923,2.7373520087986,3.25924128935063,0.0049030310971541,0.0282943680961529,0.0202727014404589,"2034/6774/302/10114/64332/728/6256/6720/1655",9
"GO:0050922","negative regulation of chemotaxis","9/1189","52/18805",0.173076923076923,2.7373520087986,3.25924128935063,0.0049030310971541,0.0282943680961529,0.0202727014404589,"3273/1843/7057/6480/5771/727/8829/1652/79890",9
"GO:0009124","nucleoside monophosphate biosynthetic process","8/1189","43/18805",0.186046511627907,2.94247657793338,3.31293450799533,0.00498183704211556,0.0286619340441229,0.02053605967124,"1723/6470/7378/132/151531/2618/51727/7372",8
"GO:0046717","acid secretion","8/1189","43/18805",0.186046511627907,2.94247657793338,3.31293450799533,0.00498183704211556,0.0286619340441229,0.02053605967124,"8647/1066/5244/189/200931/320/6446/32",8
"GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","8/1189","43/18805",0.186046511627907,2.94247657793338,3.31293450799533,0.00498183704211556,0.0286619340441229,0.02053605967124,"2266/2243/2244/80005/8829/1398/5879/8874",8
"GO:0002832","negative regulation of response to biotic stimulus","17/1189","135/18805",0.125925925925926,1.99162072080491,3.00401928357992,0.00504687037230076,0.0289774898268328,0.0207621530106971,"710/2/10221/5292/54625/3133/23220/84640/140885/5272/5771/3106/383/22978/1398/5817/51441",17
"GO:0021782","glial cell development","17/1189","135/18805",0.125925925925926,1.99162072080491,3.00401928357992,0.00504687037230076,0.0289774898268328,0.0207621530106971,"3949/1191/712/1956/4067/3459/9334/9839/57211/728/351/5604/56288/6497/8891/5728/4204",17
"GO:1990845","adaptive thermogenesis","20/1189","169/18805",0.118343195266272,1.87169368122981,2.95728579389776,0.00508246562962879,0.0291524490247861,0.0208875099570801,"3566/2180/10891/10912/50486/216/2034/2628/1051/3397/2887/56034/10400/57561/1666/85440/3717/6778/7422/3297",20
"GO:0031663","lipopolysaccharide-mediated signaling pathway","10/1189","62/18805",0.161290322580645,2.55093735586967,3.17784672568387,0.00522152375415073,0.0295963030761207,0.0212055280388152,"3929/929/5581/10221/4792/4067/140885/3656/949/3717",10
"GO:0046173","polyol biosynthetic process","10/1189","62/18805",0.161290322580645,2.55093735586967,3.17784672568387,0.00522152375415073,0.0295963030761207,0.0212055280388152,"1576/5105/2805/6342/80271/5805/2643/3613/55331/427",10
"GO:1900024","regulation of substrate adhesion-dependent cell spreading","10/1189","62/18805",0.161290322580645,2.55093735586967,3.17784672568387,0.00522152375415073,0.0295963030761207,0.0212055280388152,"2266/2243/2244/6480/80005/5318/8829/1398/5879/8874",10
"GO:0002069","columnar/cuboidal epithelial cell maturation","4/1189","12/18805",0.333333333333333,5.27193720213064,3.84573915316284,0.00522226507705187,0.0295963030761207,0.0212055280388152,"1026/7494/137964/3091",4
"GO:0003157","endocardium development","4/1189","12/18805",0.333333333333333,5.27193720213064,3.84573915316284,0.00522226507705187,0.0295963030761207,0.0212055280388152,"3084/6788/5629/90",4
"GO:0007494","midgut development","4/1189","12/18805",0.333333333333333,5.27193720213064,3.84573915316284,0.00522226507705187,0.0295963030761207,0.0212055280388152,"8854/445/1956/3158",4
"GO:0014889","muscle atrophy","4/1189","12/18805",0.333333333333333,5.27193720213064,3.84573915316284,0.00522226507705187,0.0295963030761207,0.0212055280388152,"2628/2309/2934/8837",4
"GO:0034370","triglyceride-rich lipoprotein particle remodeling","4/1189","12/18805",0.333333333333333,5.27193720213064,3.84573915316284,0.00522226507705187,0.0295963030761207,0.0212055280388152,"345/3931/116519/9971",4
"GO:0034372","very-low-density lipoprotein particle remodeling","4/1189","12/18805",0.333333333333333,5.27193720213064,3.84573915316284,0.00522226507705187,0.0295963030761207,0.0212055280388152,"345/3931/116519/9971",4
"GO:0072015","podocyte development","4/1189","12/18805",0.333333333333333,5.27193720213064,3.84573915316284,0.00522226507705187,0.0295963030761207,0.0212055280388152,"4853/4643/9863/8826",4
"GO:0097084","vascular associated smooth muscle cell development","4/1189","12/18805",0.333333333333333,5.27193720213064,3.84573915316284,0.00522226507705187,0.0295963030761207,0.0212055280388152,"133/2022/3280/7422",4
"GO:1900153","positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","4/1189","12/18805",0.333333333333333,5.27193720213064,3.84573915316284,0.00522226507705187,0.0295963030761207,0.0212055280388152,"7538/677/678/22849",4
"GO:0007173","epidermal growth factor receptor signaling pathway","19/1189","158/18805",0.120253164556962,1.90190139570536,2.95764138717652,0.005233189923683,0.0296287071301057,0.0212287452992137,"64762/2321/1956/23624/5774/4921/3643/3672/54206/1969/5771/9564/153090/27246/7879/5782/4233/8826/2260",19
"GO:0048872","homeostasis of number of cells","34/1189","339/18805",0.100294985250737,1.58624659179152,2.82980273604047,0.00529707637666131,0.0299606009773388,0.0214665447387352,"57817/5320/2131/2034/6774/7538/2355/8740/613/4067/28996/211/3162/91/64332/2821/4522/5771/2309/3398/567/121260/6655/3091/3717/677/9258/29766/7422/331/10162/55690/972/7049",34
"GO:0043124","negative regulation of canonical NF-kappaB signal transduction","11/1189","72/18805",0.152777777777778,2.41630455097654,3.12810721575583,0.00532039624932832,0.0300626163442683,0.0215396379800853,"2099/4792/6095/140885/153090/7088/10318/8737/9971/8780/7049",11
"GO:0045445","myoblast differentiation","15/1189","114/18805",0.131578947368421,2.08102784294631,3.00770636207879,0.00543660834775729,0.0306887911693839,0.0219882875217878,"3084/3479/4217/2034/8740/5467/6934/56262/2319/3688/6595/6382/677/1655/60",15
"GO:0006991","response to sterol depletion","5/1189","19/18805",0.263157894736842,4.16205568589261,3.58254416578331,0.00552543574390995,0.0308838206118346,0.0221280246470512,"3638/4067/55160/6720/10613",5
"GO:0008356","asymmetric cell division","5/1189","19/18805",0.263157894736842,4.16205568589261,3.58254416578331,0.00552543574390995,0.0308838206118346,0.0221280246470512,"7704/5460/6660/85440/56288",5
"GO:0010885","regulation of cholesterol storage","5/1189","19/18805",0.263157894736842,4.16205568589261,3.58254416578331,0.00552543574390995,0.0308838206118346,0.0221280246470512,"1066/19/5467/949/5465",5
"GO:0030812","negative regulation of nucleotide catabolic process","5/1189","19/18805",0.263157894736842,4.16205568589261,3.58254416578331,0.00552543574390995,0.0308838206118346,0.0221280246470512,"2203/6774/8870/5207/5465",5
"GO:0031053","primary miRNA processing","5/1189","19/18805",0.263157894736842,4.16205568589261,3.58254416578331,0.00552543574390995,0.0308838206118346,0.0221280246470512,"6774/4086/4088/1655/4204",5
"GO:0033122","negative regulation of purine nucleotide catabolic process","5/1189","19/18805",0.263157894736842,4.16205568589261,3.58254416578331,0.00552543574390995,0.0308838206118346,0.0221280246470512,"2203/6774/8870/5207/5465",5
"GO:0045820","negative regulation of glycolytic process","5/1189","19/18805",0.263157894736842,4.16205568589261,3.58254416578331,0.00552543574390995,0.0308838206118346,0.0221280246470512,"2203/6774/8870/5207/5465",5
"GO:0060263","regulation of respiratory burst","5/1189","19/18805",0.263157894736842,4.16205568589261,3.58254416578331,0.00552543574390995,0.0308838206118346,0.0221280246470512,"3929/57118/613/3643/5879",5
"GO:0071071","regulation of phospholipid biosynthetic process","5/1189","19/18805",0.263157894736842,4.16205568589261,3.58254416578331,0.00552543574390995,0.0308838206118346,0.0221280246470512,"6342/7494/11261/2181/9971",5
"GO:2000811","negative regulation of anoikis","5/1189","19/18805",0.263157894736842,4.16205568589261,3.58254416578331,0.00552543574390995,0.0308838206118346,0.0221280246470512,"4170/598/3688/7088/5166",5
"GO:0006913","nucleocytoplasmic transport","34/1189","340/18805",0.1,1.58158116063919,2.81149638936677,0.00553954221800374,0.0309019560984719,0.0221410185865103,"60468/2646/6774/8870/5530/4792/602/653489/1026/5905/7494/10628/6310/11261/4928/55153/6672/81929/1408/3717/55341/6788/4088/10527/3836/6830/23633/3840/23214/9883/9818/4193/1871/57154",34
"GO:0051169","nuclear transport","34/1189","340/18805",0.1,1.58158116063919,2.81149638936677,0.00553954221800374,0.0309019560984719,0.0221410185865103,"60468/2646/6774/8870/5530/4792/602/653489/1026/5905/7494/10628/6310/11261/4928/55153/6672/81929/1408/3717/55341/6788/4088/10527/3836/6830/23633/3840/23214/9883/9818/4193/1871/57154",34
"GO:0006984","ER-nucleus signaling pathway","9/1189","53/18805",0.169811320754717,2.68570385768919,3.19269782262284,0.00558212756950059,0.030987615483374,0.0222023928900393,"3638/7494/55160/5771/22926/1965/6720/10613/5770",9
"GO:0010043","response to zinc ion","9/1189","53/18805",0.169811320754717,2.68570385768919,3.19269782262284,0.00558212756950059,0.030987615483374,0.0222023928900393,"4493/4501/4502/4499/4495/4489/445/3795/23498",9
"GO:0032964","collagen biosynthetic process","9/1189","53/18805",0.169811320754717,2.68570385768919,3.19269782262284,0.00558212756950059,0.030987615483374,0.0222023928900393,"2355/861/4921/3570/2022/5467/9697/2147/22878",9
"GO:0170038","proteinogenic amino acid biosynthetic process","9/1189","53/18805",0.169811320754717,2.68570385768919,3.19269782262284,0.00558212756950059,0.030987615483374,0.0222023928900393,"2805/189/445/435/5352/6470/441024/54363/4522",9
"GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","9/1189","53/18805",0.169811320754717,2.68570385768919,3.19269782262284,0.00558212756950059,0.030987615483374,0.0222023928900393,"3479/4217/2081/3248/4921/7494/3717/3725/4193",9
"GO:0009156","ribonucleoside monophosphate biosynthetic process","7/1189","35/18805",0.2,3.16316232127839,3.32777069737932,0.00559594606762718,0.0310340478799207,0.0222356613521289,"1723/7378/132/151531/2618/51727/7372",7
"GO:0071675","regulation of mononuclear cell migration","18/1189","148/18805",0.121621621621622,1.92354465483145,2.93042255784626,0.00574648530578865,0.0318378786659566,0.0228116000505503,"5054/1843/7057/8740/613/4067/5919/83692/728/351/727/4478/1398/1652/5641/975/387/57509",18
"GO:0072528","pyrimidine-containing compound biosynthetic process","8/1189","44/18805",0.181818181818182,2.87560211025308,3.23594742519394,0.00575870149704066,0.0318745248231142,0.0228378567458924,"1723/1503/6470/7378/151531/51727/7372/10560",8
"GO:0000041","transition metal ion transport","14/1189","104/18805",0.134615384615385,2.12905156239891,2.99957985586464,0.00580072094742193,0.0320759010600882,0.0229821413015857,"3263/57817/1356/6505/23516/84102/55240/7036/148867/567/392/55640/51312/1785",14
"GO:0050867","positive regulation of cell activation","38/1189","392/18805",0.0969387755102041,1.53316541082371,2.77143770656759,0.00584835203866767,0.0323078865048728,0.0231483571239242,"57817/5105/3566/3929/3479/7704/3601/8876/7057/5530/3572/8740/861/4067/1026/3133/4921/7494/140885/64332/2319/3122/351/2309/567/80381/3717/6595/6778/3280/975/387/60/972/7525/5562/2534/8660",38
"GO:0035791","platelet-derived growth factor receptor-beta signaling pathway","10/1189","63/18805",0.158730158730159,2.51044628672888,3.11982325935571,0.00586356263720185,0.0323291389589908,0.0231635843470856,"2321/1956/4921/3643/1969/5771/5782/5770/4233/2260",10
"GO:1905517","macrophage migration","10/1189","63/18805",0.158730158730159,2.51044628672888,3.11982325935571,0.00586356263720185,0.0323291389589908,0.0231635843470856,"6288/2683/7057/613/5919/728/727/1652/975/57509",10
"GO:0010875","positive regulation of cholesterol efflux","6/1189","27/18805",0.222222222222222,3.51462480142043,3.39697856991436,0.00591954408006058,0.0325431940246809,0.0233169531879732,"1066/5444/4792/19/80820/6256",6
"GO:0046037","GMP metabolic process","6/1189","27/18805",0.222222222222222,3.51462480142043,3.39697856991436,0.00591954408006058,0.0325431940246809,0.0233169531879732,"9615/7498/132/22978/2618/1740",6
"GO:1903319","positive regulation of protein maturation","6/1189","27/18805",0.222222222222222,3.51462480142043,3.39697856991436,0.00591954408006058,0.0325431940246809,0.0233169531879732,"2161/302/3249/7036/4627/2934",6
"GO:0043534","blood vessel endothelial cell migration","21/1189","183/18805",0.114754098360656,1.8149292007335,2.87802565715946,0.00593341106201499,0.0325879429950437,0.0233490154878928,"3273/7057/3162/5340/3397/1969/5606/2822/90627/3688/8829/949/3091/1942/4627/493/7422/387/7049/4204/2260",21
"GO:1902107","positive regulation of leukocyte differentiation","22/1189","195/18805",0.112820512820513,1.78434797610576,2.86032444118289,0.00603048745612644,0.0330572963635447,0.0236853036381479,"5105/3566/7704/3601/8876/10221/5530/861/4853/7494/64332/3122/2309/133308/3398/6595/677/8737/387/60/972/3297",22
"GO:1903708","positive regulation of hemopoiesis","22/1189","195/18805",0.112820512820513,1.78434797610576,2.86032444118289,0.00603048745612644,0.0330572963635447,0.0236853036381479,"5105/3566/7704/3601/8876/10221/5530/861/4853/7494/64332/3122/2309/133308/3398/6595/677/8737/387/60/972/3297",22
"GO:0099173","postsynapse organization","26/1189","243/18805",0.106995884773663,1.69222675623947,2.82163953787764,0.00607949689181005,0.0332938761447538,0.0238548112678996,"3556/10243/10611/23316/3643/7074/22941/351/7430/8829/1398/1942/10672/87/5641/5770/10458/85461/26037/9732/5649/60/2534/5728/10163/2260",26
"GO:0002440","production of molecular mediator of immune response","25/1189","231/18805",0.108225108225108,1.71166792276969,2.82743779016461,0.00610912423569012,0.0334163819364372,0.0239425857441164,"3263/3566/7133/3597/3133/9516/9261/5950/9188/7494/64332/2821/3554/5130/383/567/121260/80762/78996/6778/7009/6830/975/972/165918",25
"GO:0060348","bone development","24/1189","219/18805",0.10958904109589,1.73323962809775,2.83555070196852,0.00611361223125327,0.0334163819364372,0.0239425857441164,"2690/3638/7052/3479/9060/7704/2131/2355/25987/4086/302/4853/4921/6715/2022/60676/11214/5358/56034/133308/9249/6497/387/84068",24
"GO:0034614","cellular response to reactive oxygen species","18/1189","149/18805",0.120805369127517,1.91063495916144,2.89928283421733,0.00616114772241915,0.0336438872750144,0.0241055916041311,"4217/2081/388/4921/140885/2643/259/2309/847/6778/8737/4193/10131/3297/5562/23064/2534/4233",18
"GO:0030098","lymphocyte differentiation","41/1189","432/18805",0.0949074074074074,1.50103767560664,2.73706188913271,0.00618915489424678,0.0337644212351526,0.0241919532779107,"5105/3566/7704/3601/8876/29760/1840/6774/57630/1316/2355/1514/3572/602/4783/861/4853/6482/3570/6095/7494/64332/56262/3122/5771/3716/3688/2309/3398/567/23240/6655/6595/80762/677/6935/6778/678/387/60/972",41
"GO:0006220","pyrimidine nucleotide metabolic process","9/1189","54/18805",0.166666666666667,2.63596860106532,3.12767792446401,0.0063316220355603,0.0344096746727203,0.0246542725016087,"1723/1503/51733/6470/7378/1806/151531/51727/7372",9
"GO:0046622","positive regulation of organ growth","9/1189","54/18805",0.166666666666667,2.63596860106532,3.12767792446401,0.0063316220355603,0.0344096746727203,0.0246542725016087,"3084/3479/8531/5292/2627/32/5629/7049/2260",9
"GO:0048146","positive regulation of fibroblast proliferation","9/1189","54/18805",0.166666666666667,2.63596860106532,3.12767792446401,0.0063316220355603,0.0344096746727203,0.0246542725016087,"3479/2099/2355/1956/1026/4921/4609/56034/972",9
